Flow_Time*,Flow
41308,1.865208896
41309,1.809110665
41310,1.808602868
41311,1.888384229
41312,1.870407043
41313,1.852114835
41314,1.894901115
41315,1.881629859
41316,1.85386547
41317,1.861797998
41318,1.884695709
41319,1.882068808
41320,1.873167741
41321,1.801893756
41322,1.883331466
41323,1.859533389
41324,1.831924834
41325,1.853876209
41326,1.842537184
41327,1.823348719
41328,1.890008779
41329,1.832048933
41330,1.844593973
41331,1.8477429
41332,1.874844917
41333,1.871648623
41334,1.896877891
41335,1.848221325
41336,1.842563705
41337,1.83243707
41338,1.85057972
41339,1.841318024
41340,1.87192962
41341,1.845155874
41342,1.878588671
41343,1.844769419
41344,1.848525584
41345,1.869572956
41346,1.85294593
41347,1.84868398
41348,1.868232329
41349,1.871763566
41350,1.861992983
41351,1.871181698
41352,1.88906791
41353,1.87094103
41354,1.899884638
41355,1.851473704
41356,1.881275898
41357,1.871143405
41358,1.867619956
41359,1.848319175
41360,1.89694348
41361,1.855319991
41362,1.871699707
41363,1.888590396
41364,1.899018424
41365,1.880618106
41366,1.903853748
41367,1.862874536
41368,1.886584505
41369,1.89646385
41370,1.878553751
41371,1.887185269
41372,1.887955324
41373,1.871219991
41374,1.873661254
41375,1.874462395
41376,1.88195444
41377,1.871674165
41378,1.874107467
41379,1.832101374
41380,1.873739875
41381,1.832089138
41382,1.862025484
41383,1.864218341
41384,1.860490127
41385,1.835684976
41386,1.887240914
41387,1.852416803
41388,1.87794745
41389,1.880608896
41390,1.85194692
41391,1.864142327
41392,1.876118061
41393,1.846966208
41394,1.858392358
41395,1.84420244
41396,1.856812707
41397,1.856153965
41398,1.866634097
41399,1.866545185
41400,1.894289824
41401,1.863487418
41402,1.883392426
41403,1.899223162
41404,1.895918939
41405,1.869316324
41406,1.889964132
41407,1.859562203
41408,1.884484843
41409,1.856100138
41410,1.871464378
41411,1.883218792
41412,1.90398212
41413,1.868997906
41414,1.906598652
41415,1.876627803
41416,1.870893633
41417,1.89350339
41418,1.90328949
41419,1.861700521
41420,1.877611397
41421,1.865781616
41422,1.85654341
41423,1.852384636
41424,1.896068712
41425,1.837394124
41426,1.878921396
41427,1.870490857
41428,1.865460777
41429,1.853940648
41430,1.855449073
41431,1.866229525
41432,1.899969235
41433,1.861644566
41434,1.880686259
41435,1.860845325
41436,1.865439029
41437,1.855018868
41438,1.888241239
41439,1.847931395
41440,1.86378406
41441,1.863623066
41442,1.853938858
41443,1.889748366
41444,1.860939106
41445,1.852919108
41446,1.894932905
41447,1.865049467
41448,1.875414412
41449,1.897563987
41450,1.878741232
41451,1.858126199
41452,1.89023577
41453,1.85138266
41454,1.863717126
41455,1.846690879
41456,1.875835805
41457,1.902469177
41458,1.885572973
41459,1.858426533
41460,1.895531513
41461,1.878502292
41462,1.857750469
41463,1.869070678
41464,1.885332292
41465,1.85232924
41466,1.891947393
41467,1.826779938
41468,1.8503996
41469,1.879316776
41470,1.904843421
41471,1.879417947
41472,1.905106122
41473,1.853072894
41474,1.878156855
41475,1.8657091
41476,1.895544612
41477,1.871732548
41478,1.876849755
41479,1.857923034
41480,1.875370452
41481,1.855666044
41482,1.842279082
41483,1.841300366
41484,1.887285433
41485,1.843676524
41486,1.90966291
41487,1.898980862
41488,1.871278347
41489,1.876470083
41490,1.898479553
41491,1.854542291
41492,1.909391356
41493,1.885515574
41494,1.889207308
41495,1.887344795
41496,1.909793967
41497,1.861381084
41498,1.862290956
41499,1.862939602
41500,1.88155795
41501,1.904790512
41502,1.939129278
41503,1.875659896
41504,1.917801534
41505,1.893415633
41506,1.914833326
41507,1.89860908
41508,1.87679839
41509,1.845560229
41510,1.90940085
41511,1.887901492
41512,1.90153846
41513,1.871402364
41514,1.876847921
41515,1.899031571
41516,1.886706852
41517,1.866374643
41518,1.879743605
41519,1.886069341
41520,1.860230575
41521,1.881406774
41522,1.89434402
41523,1.87199167
41524,1.89354447
41525,1.894615049
41526,1.87653977
41527,1.878143995
41528,1.881779226
41529,1.86644721
41530,1.888402801
41531,1.847620221
41532,1.869112524
41533,1.854035524
41534,1.869170748
41535,1.828422044
41536,1.846653583
41537,1.829165788
41538,1.854945395
41539,1.868479573
41540,1.889887864
41541,1.87414771
41542,1.902812302
41543,1.857673185
41544,1.880743364
41545,1.87886624
41546,1.888830052
41547,1.864133278
41548,1.885315632
41549,1.884910323
41550,1.906876987
41551,1.882364015
41552,1.920241112
41553,1.930647879
41554,1.912662727
41555,1.894549621
41556,1.906634623
41557,1.922877522
41558,1.914777951
41559,1.885945224
41560,1.8993077
41561,1.882196104
41562,1.935579492
41563,1.878254226
41564,1.912380796
41565,1.914109882
41566,1.900347192
41567,1.883150455
41568,1.881744187
41569,1.888127976
41570,1.887771567
41571,1.864506163
41572,1.874111126
41573,1.864654635
41574,1.883333313
41575,1.827678904
41576,1.879454738
41577,1.861817856
41578,1.839996441
41579,1.866396413
41580,1.87556829
41581,1.851554045
41582,1.87596226
41583,1.850187425
41584,1.855818492
41585,1.872928389
41586,1.869289027
41587,1.862684787
41588,1.864527889
41589,1.854083861
41590,1.865442654
41591,1.873959316
41592,1.888081561
41593,1.868116002
41594,1.894757136
41595,1.875850465
41596,1.893066557
41597,1.887701043
41598,1.876413237
41599,1.868668686
41600,1.881810578
41601,1.842415195
41602,1.881720214
41603,1.850861562
41604,1.855108478
41605,1.882862386
41606,1.876378398
41607,1.865658343
41608,1.875857796
41609,1.886293532
41610,1.901252269
41611,1.89926637
41612,1.886432521
41613,1.866650429
41614,1.897232124
41615,1.884322102
41616,1.877477377
41617,1.886530752
41618,1.907773132
41619,1.904520342
41620,1.934310127
41621,1.862296374
41622,1.902403206
41623,1.877771145
41624,1.871300231
41625,1.888699998
41626,1.9053273
41627,1.892212142
41628,1.925542422
41629,1.917755564
41630,1.913329786
41631,1.877460855
41632,1.894162754
41633,1.893860099
41634,1.905353769
41635,1.864850219
41636,1.895028283
41637,1.882439676
41638,1.903715955
41639,1.847248727
41640,1.896441373
41641,1.892374384
41642,1.922105657
41643,1.905960872
41644,1.884621716
41645,1.866490753
41646,1.856618805
41647,1.838974356
41648,1.83710055
41649,1.840015837
41650,1.872833396
41651,1.853659657
41652,1.881869596
41653,1.85509414
41654,1.881242721
41655,1.887127772
41656,1.877605889
41657,1.863787678
41658,1.890766246
41659,1.848716018
41660,1.881788447
41661,1.88810384
41662,1.879944208
41663,1.874484354
41664,1.88959959
41665,1.855101309
41666,1.897241497
41667,1.877802363
41668,1.860081006
41669,1.853443155
41670,1.909121778
41671,1.879966295
41672,1.893508991
41673,1.841572324
41674,1.881876973
41675,1.866456282
41676,1.870665797
41677,1.856512894
41678,1.899446735
41679,1.856505714
41680,1.86344944
41681,1.865477088
41682,1.890384645
41683,1.882340026
41684,1.863820242
41685,1.836322241
41686,1.867423791
41687,1.840560837
41688,1.853641763
41689,1.86265949
41690,1.840171014
41691,1.833213839
41692,1.89452719
41693,1.856136022
41694,1.852411441
41695,1.858888912
41696,1.867267614
41697,1.856706774
41698,1.892391169
41699,1.863612213
41700,1.859693678
41701,1.855269797
41702,1.87670117
41703,1.841203258
41704,1.897462728
41705,1.869720415
41706,1.900755405
41707,1.846250524
41708,1.854033734
41709,1.886667922
41710,1.891574632
41711,1.886252766
41712,1.931078925
41713,1.902733109
41714,1.911626849
41715,1.910056135
41716,1.915412093
41717,1.886712414
41718,1.870368782
41719,1.849362365
41720,1.884838163
41721,1.874978561
41722,1.875808317
41723,1.86821597
41724,1.883361022
41725,1.828737234
41726,1.883754577
41727,1.868494119
41728,1.858386962
41729,1.857824165
41730,1.867313012
41731,1.866215014
41732,1.898001022
41733,1.862832969
41734,1.842125316
41735,1.871546463
41736,1.870031794
41737,1.872866277
41738,1.902031966
41739,1.859540593
41740,1.894886155
41741,1.872944831
41742,1.880391578
41743,1.863395189
41744,1.907564651
41745,1.86049193
41746,1.878629106
41747,1.880629157
41748,1.863210757
41749,1.871143405
41750,1.873443711
41751,1.837956924
41752,1.878053983
41753,1.881840086
41754,1.897616495
41755,1.869551112
41756,1.906208742
41757,1.869709492
41758,1.912167498
41759,1.87963872
41760,1.891848597
41761,1.892454583
41762,1.9070588
41763,1.892426606
41764,1.927633996
41765,1.886467735
41766,1.888727865
41767,1.901487618
41768,1.879035396
41769,1.874352609
41770,1.892508674
41771,1.872667182
41772,1.887214946
41773,1.869909779
41774,1.860989607
41775,1.850890108
41776,1.887890355
41777,1.835760441
41778,1.884329499
41779,1.861274629
41780,1.884960283
41781,1.897069048
41782,1.88562482
41783,1.869456462
41784,1.907729537
41785,1.885380423
41786,1.893936688
41787,1.897755282
41788,1.881511857
41789,1.88994739
41790,1.927498544
41791,1.888542101
41792,1.898372566
41793,1.880293985
41794,1.879493372
41795,1.868959704
41796,1.866860952
41797,1.834105134
41798,1.883802627
41799,1.875255065
41800,1.864109752
41801,1.873485753
41802,1.894755267
41803,1.844172329
41804,1.866875473
41805,1.839508166
41806,1.858088439
41807,1.900375404
41808,1.894308512
41809,1.895129282
41810,1.886825506
41811,1.861527253
41812,1.907418742
41813,1.907562756
41814,1.870671265
41815,1.864721636
41816,1.883961582
41817,1.855305649
41818,1.884505188
41819,1.889103222
41820,1.861139323
41821,1.87145161
41822,1.910943861
41823,1.860434245
41824,1.902863216
41825,1.906738756
41826,1.919001369
41827,1.883087663
41828,1.889785563
41829,1.848794339
41830,1.874314187
41831,1.869339982
41832,1.887996163
41833,1.869731339
41834,1.900095204
41835,1.86055142
41836,1.918974519
41837,1.870736876
41838,1.876591121
41839,1.905749004
41840,1.909957338
41841,1.87994973
41842,1.883760121
41843,1.89326068
41844,1.922284613
41845,1.946102357
41846,1.912937118
41847,1.921536299
41848,1.930465421
41849,1.894190783
41850,1.92140747
41851,1.943941012
41852,1.924978746
41853,1.891343594
41854,1.903887727
41855,1.87578816
41856,1.908797246
41857,1.906769052
41858,1.861413564
41859,1.880039924
41860,1.920644469
41861,1.853854731
41862,1.893309217
41863,1.897157143
41864,1.888569963
41865,1.874815627
41866,1.876085065
41867,1.856119874
41868,1.913625346
41869,1.895587652
41870,1.904390008
41871,1.898143618
41872,1.923307032
41873,1.893632238
41874,1.934415357
41875,1.848395683
41876,1.85781338
41877,1.897166516
41878,1.887337374
41879,1.821748549
41880,1.88844366
41881,1.832356632
41882,1.852999574
41883,1.890825827
41884,1.892277408
41885,1.88888022
41886,1.894041307
41887,1.851438
41888,1.89862973
41889,1.880599687
41890,1.850018076
41891,1.864126039
41892,1.869325423
41893,1.847142106
41894,1.888778028
41895,1.873902622
41896,1.886200885
41897,1.891615628
41898,1.908780168
41899,1.880207449
41900,1.901340753
41901,1.865045844
41902,1.874544743
41903,1.877273629
41904,1.879888992
41905,1.884632814
41906,1.883307452
41907,1.877962143
41908,1.90323478
41909,1.873895307
41910,1.907240649
41911,1.902868873
41912,1.900932289
41913,1.870529122
41914,1.90904016
41915,1.888685136
41916,1.881180057
41917,1.886189768
41918,1.876649812
41919,1.87155376
41920,1.919962702
41921,1.899925995
41922,1.908820017
41923,1.916381308
41924,1.869136177
41925,1.865451715
41926,1.8993077
41927,1.876649812
41928,1.890542851
41929,1.908133343
41930,1.864799508
41931,1.871606663
41932,1.874158686
41933,1.818833961
41934,1.868205064
41935,1.845576194
41936,1.865379225
41937,1.842132385
41938,1.882019001
41939,1.868355943
41940,1.853707974
41941,1.876512261
41942,1.874973069
41943,1.878419596
41944,1.871727075
41945,1.831729106
41946,1.835211264
41947,1.838981401
41948,1.853931698
41949,1.857800797
41950,1.864902744
41951,1.838940893
41952,1.845774892
41953,1.846230997
41954,1.87075328
41955,1.854957939
41956,1.854671265
41957,1.856450072
41958,1.856207796
41959,1.846639375
41960,1.894633743
41961,1.851396941
41962,1.844718022
41963,1.860068392
41964,1.860205345
41965,1.835042892
41966,1.906806922
41967,1.856112697
41968,1.87860705
41969,1.874793661
41970,1.861637346
41971,1.848644823
41972,1.881384653
41973,1.86148755
41974,1.904507119
41975,1.86449168
41976,1.862860078
41977,1.856299315
41978,1.869744084
41979,1.864004794
41980,1.891136826
41981,1.87661313
41982,1.864404782
41983,1.892725071
41984,1.867907013
41985,1.873900793
41986,1.9230624
41987,1.885841498
41988,1.881012357
41989,1.877370908
41990,1.916717991
41991,1.893404431
41992,1.926326714
41993,1.888575536
41994,1.923374461
41995,1.906653556
41996,1.905881416
41997,1.896284051
41998,1.919912789
41999,1.886495536
42000,1.900390451
42001,1.904786733
42002,1.88449594
42003,1.883824805
42004,1.906519143
42005,1.858171153
42006,1.87423003
42007,1.842574314
42008,1.847504669
42009,1.856365717
42010,1.858699975
42011,1.847872708
42012,1.910843071
42013,1.917121784
42014,1.874383714
42015,1.882000554
42016,1.890561466
42017,1.879894513
42018,1.912352227
42019,1.888124263
42020,1.902126175
42021,1.901566708
42022,1.896684899
42023,1.883865467
42024,1.890594972
42025,1.863908895
42026,1.895933916
42027,1.933546582
42028,1.90186618
42029,1.906805029
42030,1.922823606
42031,1.878798219
42032,1.887250189
42033,1.88468646
42034,1.876930478
42035,1.880813369
42036,1.918514354
42037,1.859094088
42038,1.911569756
42039,1.886139742
42040,1.880842846
42041,1.896686773
42042,1.920308326
42043,1.869582058
42044,1.916138434
42045,1.879524647
42046,1.905370785
42047,1.898293742
42048,1.903693306
42049,1.885915587
42050,1.865761674
42051,1.859319114
42052,1.877169019
42053,1.913392704
42054,1.901758811
42055,1.889387626
42056,1.896503185
42057,1.874568534
42058,1.877174524
42059,1.903970793
42060,1.8798393
42061,1.865718164
42062,1.861492964
42063,1.872258165
42064,1.890796036
42065,1.855364809
42066,1.889560541
42067,1.883050729
42068,1.870170218
42069,1.831220757
42070,1.868401393
42071,1.836439911
42072,1.8540767
42073,1.875260559
42074,1.859288507
42075,1.863708082
42076,1.83647504
42077,1.817542727
42078,1.863429547
42079,1.867619956
42080,1.854929267
42081,1.823890819
42082,1.881906484
42083,1.865259629
42084,1.884037372
42085,1.851020359
42086,1.854062378
42087,1.832995087
42088,1.863566995
42089,1.848073681
42090,1.884098378
42091,1.826713898
42092,1.853248168
42093,1.875227594
42094,1.874361758
42095,1.853099719
42096,1.883597505
42097,1.829076925
42098,1.874409331
42099,1.862724541
42100,1.880806
42101,1.835311249
42102,1.89516108
42103,1.870305019
42104,1.884749358
42105,1.878184412
42106,1.845634734
42107,1.848870887
42108,1.871820131
42109,1.871447962
42110,1.890513069
42111,1.846582547
42112,1.878822118
42113,1.863411464
42114,1.868986991
42115,1.87691947
42116,1.911533599
42117,1.887580423
42118,1.861242154
42119,1.898010403
42120,1.892044334
42121,1.884292516
42122,1.93582732
42123,1.896475088
42124,1.892290462
42125,1.898235566
42126,1.897518982
42127,1.891557861
42128,1.889997617
42129,1.874806474
42130,1.909045854
42131,1.900428068
42132,1.881141354
42133,1.903546101
42134,1.8942076
42135,1.870399755
42136,1.906486963
42137,1.874564874
42138,1.896203527
42139,1.905629849
42140,1.937563892
42141,1.871707005
42142,1.911253904
42143,1.875229425
42144,1.908222469
42145,1.901227796
42146,1.903400805
42147,1.875079265
42148,1.899692913
42149,1.88032897
42150,1.885937815
42151,1.887593412
42152,1.893036695
42153,1.87374536
42154,1.901892553
42155,1.886389896
42156,1.906854263
42157,1.922040241
42158,1.879714162
42159,1.875207449
42160,1.887966462
42161,1.870387001
42162,1.869933453
42163,1.856753455
42164,1.870459881
42165,1.874711291
42166,1.887853232
42167,1.874166003
42168,1.889731628
42169,1.89001436
42170,1.888272806
42171,1.886695729
42172,1.892991905
42173,1.891295158
42174,1.940740348
42175,1.866276686
42176,1.874208078
42177,1.893697602
42178,1.882448904
42179,1.880605213
42180,1.877106626
42181,1.874288574
42182,1.886460321
42183,1.854117877
42184,1.855902797
42185,1.871710654
42186,1.881622483
42187,1.862979366
42188,1.895868397
42189,1.861882847
42190,1.885913735
42191,1.885448922
42192,1.913335505
42193,1.884011492
42194,1.892172984
42195,1.872751199
42196,1.85981076
42197,1.872351274
42198,1.862092297
42199,1.870550989
42200,1.904956808
42201,1.849544065
42202,1.868148718
42203,1.858561445
42204,1.886604895
42205,1.87290464
42206,1.854483184
42207,1.87403979
42208,1.901491384
42209,1.89840635
42210,1.870011761
42211,1.865433592
42212,1.869287207
42213,1.856739091
42214,1.888308089
42215,1.87064575
42216,1.908036642
42217,1.921211377
42218,1.881403087
42219,1.859808959
42220,1.925223866
42221,1.888817046
42222,1.926722965
42223,1.895494089
42224,1.866891809
42225,1.859893627
42226,1.905764136
42227,1.884606918
42228,1.877905207
42229,1.871544639
42230,1.861435218
42231,1.855596106
42232,1.867323907
42233,1.836949404
42234,1.885508168
42235,1.855477761
42236,1.844858041
42237,1.873997723
42238,1.851386231
42239,1.837868964
42240,1.918518188
42241,1.871770864
42242,1.864424695
42243,1.847966964
42244,1.858993295
42245,1.885145344
42246,1.90702092
42247,1.853815355
42248,1.866755685
42249,1.869370921
42250,1.856986893
42251,1.851673675
42252,1.909436926
42253,1.862339724
42254,1.846042849
42255,1.863474758
42256,1.901704189
42257,1.892227059
42258,1.896368327
42259,1.877646282
42260,1.885824828
42261,1.885654448
42262,1.87708644
42263,1.892070436
42264,1.888341516
42265,1.842351555
42266,1.887322534
42267,1.851979071
42268,1.850046596
42269,1.86461842
42270,1.857721711
42271,1.865872268
42272,1.90318762
42273,1.830190951
42274,1.880518648
42275,1.848372552
42276,1.840297997
42277,1.865451715
42278,1.889038174
42279,1.836241461
42280,1.875636078
42281,1.874865054
42282,1.896450738
42283,1.876537936
42284,1.902657692
42285,1.867401997
42286,1.892337084
42287,1.856796547
42288,1.849433616
42289,1.852520459
42290,1.853713343
42291,1.854250374
42292,1.877047906
42293,1.829967689
42294,1.854062378
42295,1.826600947
42296,1.82757453
42297,1.847593554
42298,1.854621106
42299,1.817198707
42300,1.872254514
42301,1.877523272
42302,1.869085233
42303,1.874927298
42304,1.872932043
42305,1.826748656
42306,1.886918215
42307,1.854492139
42308,1.858806135
42309,1.875854131
42310,1.913768392
42311,1.900601129
42312,1.903106508
42313,1.864406592
42314,1.913249714
42315,1.896699887
42316,1.87644441
42317,1.877635265
42318,1.899683516
42319,1.860955338
42320,1.895202232
42321,1.89363037
42322,1.872597783
42323,1.885313781
42324,1.882065118
42325,1.875218437
42326,1.91327831
42327,1.884433059
42328,1.858029106
42329,1.900992512
42330,1.885671115
42331,1.871114232
42332,1.880049128
42333,1.838828185
42334,1.859477565
42335,1.876011747
42336,1.894252448
42337,1.888196675
42338,1.883761969
42339,1.848755178
42340,1.883649243
42341,1.858300632
42342,1.868143265
42343,1.870875404
42344,1.914835235
42345,1.909581246
42346,1.912784669
42347,1.910732785
42348,1.937515015
42349,1.964318966
42350,1.940732502
42351,1.917376394
42352,1.954630849
42353,1.911619237
42354,1.895761704
42355,1.906346896
42356,1.924110712
42357,1.924022023
42358,1.921542068
42359,1.902308969
42360,1.913451813
42361,1.865333922
42362,1.884656862
42363,1.858685581
42364,1.903108395
42365,1.878276273
42366,1.887513625
42367,1.906681955
42368,1.907888764
42369,1.887472806
42370,1.890881688
42371,1.888857923
42372,1.939618979
42373,1.927701729
42374,1.920598363
42375,1.891952985
42376,1.913776022
42377,1.895301379
42378,1.943071526
42379,1.90769163
42380,1.905941954
42381,1.894744048
42382,1.917822605
42383,1.873065415
42384,1.927933993
42385,1.897488979
42386,1.875495012
42387,1.931968811
42388,1.91604092
42389,1.863503694
42390,1.905306503
42391,1.89525274
42392,1.881180057
42393,1.869216238
42394,1.916457817
42395,1.898498324
42396,1.887257608
42397,1.862431849
42398,1.889199872
42399,1.896342107
42400,1.894078674
42401,1.863035401
42402,1.893613563
42403,1.872583173
42404,1.89912924
42405,1.885708152
42406,1.887316968
42407,1.879193547
42408,1.903127257
42409,1.861256587
42410,1.890950587
42411,1.916804093
42412,1.878914042
42413,1.877258946
42414,1.886123068
42415,1.848274697
42416,1.908637867
42417,1.918577614
42418,1.899166808
42419,1.887218655
42420,1.911059877
42421,1.85787989
42422,1.904401341
42423,1.880728627
42424,1.92483016
42425,1.932984047
42426,1.910862087
42427,1.891228096
42428,1.922194169
42429,1.898922644
42430,1.909307817
42431,1.877506749
42432,1.887996163
42433,1.877202052
42434,1.935275161
42435,1.889395062
42436,1.900714012
42437,1.886769885
42438,1.898995887
42439,1.879270793
42440,1.932927617
42441,1.888218957
42442,1.9277056
42443,1.89611552
42444,1.897670882
42445,1.911748659
42446,1.945607405
42447,1.901604372
42448,1.937108449
42449,1.904577015
42450,1.929003128
42451,1.90905914
42452,1.918832611
42453,1.912062771
42454,1.92975727
42455,1.935577541
42456,1.917075846
42457,1.924880329
42458,1.905862499
42459,1.862193427
42460,1.937116266
42461,1.918113807
42462,1.908679607
42463,1.916601286
42464,1.904119952
42465,1.883980067
42466,1.905436963
42467,1.87968104
42468,1.890343702
42469,1.871663218
42470,1.881655674
42471,1.888421373
42472,1.92557718
42473,1.895256481
42474,1.912182732
42475,1.869454642
42476,1.888493808
42477,1.863541675
42478,1.919828326
42479,1.882279133
42480,1.896010672
42481,1.851537976
42482,1.867160485
42483,1.875158005
42484,1.883828502
42485,1.857173687
42486,1.904412673
42487,1.872238084
42488,1.89103439
42489,1.895409891
42490,1.887380042
42491,1.846211471
42492,1.870494501
42493,1.849182482
42494,1.860940909
42495,1.854377516
42496,1.857705535
42497,1.847387353
42498,1.892562769
42499,1.882611322
42500,1.878947137
42501,1.884458951
42502,1.861960483
42503,1.86034412
42504,1.872417003
42505,1.876609462
42506,1.896364582
42507,1.853604185
42508,1.855255456
42509,1.879546725
42510,1.890615449
42511,1.85112029
42512,1.894287955
42513,1.865136425
42514,1.878083374
42515,1.868890579
42516,1.886836631
42517,1.89731461
42518,1.922384689
42519,1.895488476
42520,1.922184548
42521,1.905463435
42522,1.906076285
42523,1.898124854
42524,1.890684329
42525,1.903485715
42526,1.890613587
42527,1.89222333
42528,1.90549369
42529,1.903249872
42530,1.906697102
42531,1.88318924
42532,1.918980273
42533,1.897736526
42534,1.883569789
42535,1.894656177
42536,1.887764143
42537,1.873774616
42538,1.921770926
42539,1.908175061
42540,1.87912918
42541,1.890416284
42542,1.888863497
42543,1.881320136
42544,1.924002744
42545,1.893520195
42546,1.898280605
42547,1.907352427
42548,1.901604372
42549,1.864174904
42550,1.890416284
42551,1.859967493
42552,1.861718571
42553,1.865826941
42554,1.86019273
42555,1.863657433
42556,1.905325409
42557,1.883420137
42558,1.904369232
42559,1.917552556
42560,1.893609828
42561,1.907325902
42562,1.889525212
42563,1.866122515
42564,1.865948423
42565,1.879454738
42566,1.875320998
42567,1.888599684
42568,1.91662807
42569,1.850185642
42570,1.900905943
42571,1.886243502
42572,1.923233829
42573,1.93009091
42574,1.923894789
42575,1.870837125
42576,1.914003034
42577,1.878982072
42578,1.881893573
42579,1.880649419
42580,1.876974512
42581,1.8465346
42582,1.912664632
42583,1.891427432
42584,1.91964407
42585,1.881596669
42586,1.877572841
42587,1.872625177
42588,1.905624175
42589,1.876592955
42590,1.910593994
42591,1.894420648
42592,1.865779803
42593,1.882515344
42594,1.908996507
42595,1.874539253
42596,1.909947839
42597,1.87430138
42598,1.853249957
42599,1.900793037
42600,1.901480086
42601,1.866137024
42602,1.926446538
42603,1.905206307
42604,1.891047426
42605,1.893075889
42606,1.8787541
42607,1.847502891
42608,1.894787052
42609,1.894278611
42610,1.894716003
42611,1.932239047
42612,1.929326813
42613,1.869234435
42614,1.94310692
42615,1.905699827
42616,1.911358542
42617,1.957641991
42618,1.963403051
42619,1.924205193
42620,1.929094214
42621,1.904945469
42622,1.900563504
42623,1.919141384
42624,1.891570905
42625,1.896334616
42626,1.891023216
42627,1.857847533
42628,1.886908944
42629,1.906157649
42630,1.901214619
42631,1.86395051
42632,1.910329778
42633,1.918010343
42634,1.929578859
42635,1.924328611
42636,1.890066452
42637,1.857022812
42638,1.910428613
42639,1.867294852
42640,1.872437088
42641,1.877695858
42642,1.875383273
42643,1.856394432
42644,1.869796885
42645,1.842058162
42646,1.913335505
42647,1.881227976
42648,1.874286744
42649,1.892348274
42650,1.914598481
42651,1.918617872
42652,1.906712249
42653,1.882268062
42654,1.875670889
42655,1.879197225
42656,1.893693867
42657,1.864348664
42658,1.918604452
42659,1.8863343
42660,1.903534778
42661,1.89938473
42662,1.874380055
42663,1.851239865
42664,1.891930615
42665,1.846710416
42666,1.891254175
42667,1.865950237
42668,1.885637782
42669,1.86459126
42670,1.879364601
42671,1.852216671
42672,1.864645581
42673,1.864135088
42674,1.840472627
42675,1.898470168
42676,1.900121528
42677,1.871426075
42678,1.89096176
42679,1.919135629
42680,1.895213456
42681,1.88217212
42682,1.899815086
42683,1.903663108
42684,1.910025735
42685,1.891433021
42686,1.884320253
42687,1.900757287
42688,1.905936278
42689,1.898778054
42690,1.91391909
42691,1.890634064
42692,1.906969783
42693,1.903698968
42694,1.886397309
42695,1.879011492
42696,1.905544747
42697,1.880778366
42698,1.903614039
42699,1.902111101
42700,1.895757961
42701,1.874757051
42702,1.877899697
42703,1.83189687
42704,1.871373182
42705,1.862388495
42706,1.896892882
42707,1.881864062
42708,1.864906366
42709,1.83592719
42710,1.87664431
42711,1.849784604
42712,1.859555
42713,1.876431574
42714,1.857639038
42715,1.865036786
42716,1.904031209
42717,1.866942634
42718,1.878737556
42719,1.882616859
42720,1.893551939
42721,1.859855795
42722,1.906097098
42723,1.854975859
42724,1.887868081
42725,1.906610011
42726,1.862988404
42727,1.886391749
42728,1.894007678
42729,1.884205611
42730,1.897792795
42731,1.91511216
42732,1.906610011
42733,1.913898106
42734,1.900947345
42735,1.881817955
42736,1.919797614
42737,1.901785181
42738,1.893449241
42739,1.916985891
42740,1.930067629
42741,1.896977213
42742,1.941109193
42743,1.913261153
42744,1.892178578
42745,1.909754078
42746,1.934705772
42747,1.865163601
42748,1.924550418
42749,1.889132959
42750,1.884745658
42751,1.908702375
42752,1.899711708
42753,1.859313713
42754,1.904875546
42755,1.863286695
42756,1.888421373
42757,1.875156174
42758,1.886171239
42759,1.895516544
42760,1.937241346
42761,1.877604053
42762,1.871606663
42763,1.909057242
42764,1.902503107
42765,1.878375494
42766,1.87278225
42767,1.837084731
42768,1.872778597
42769,1.890792312
42770,1.90902118
42771,1.891041839
42772,1.931407194
42773,1.870561922
42774,1.878715497
42775,1.874822949
42776,1.890092499
42777,1.873906279
42778,1.905940062
42779,1.867732588
42780,1.879743605
42781,1.846467124
42782,1.858421137
42783,1.83791998
42784,1.843981058
42785,1.85457095
42786,1.878066842
42787,1.835367386
42788,1.87120905
42789,1.845522978
42790,1.861137519
42791,1.86426359
42792,1.882557795
42793,1.841503444
42794,1.849417584
42795,1.836687595
42796,1.863937845
42797,1.879806174
42798,1.877646282
42799,1.857227577
42800,1.884499639
42801,1.875744182
42802,1.881522919
42803,1.915184747
42804,1.915333758
42805,1.858221504
42806,1.93109252
42807,1.892122641
42808,1.870904571
42809,1.891492644
42810,1.923281988
42811,1.917230894
42812,1.942631178
42813,1.869718595
42814,1.915849743
42815,1.891280255
42816,1.889828342
42817,1.900089563
42818,1.929658365
42819,1.900847607
42820,1.930170457
42821,1.925210354
42822,1.935091828
42823,1.924957518
42824,1.959905943
42825,1.905644979
42826,1.920934608
42827,1.89938473
42828,1.938440197
42829,1.91958074
42830,1.9447837
42831,1.898776176
42832,1.928501339
42833,1.9248784
42834,1.909558457
42835,1.930185979
42836,1.941228901
42837,1.868399575
42838,1.900467569
42839,1.89945613
42840,1.878235853
42841,1.857477306
42842,1.923923705
42843,1.862198845
42844,1.911010426
42845,1.886030437
42846,1.857599501
42847,1.863270422
42848,1.859718894
42849,1.846701536
42850,1.871805533
42851,1.866510711
42852,1.896662417
42853,1.89284635
42854,1.891787087
42855,1.881559794
42856,1.881502639
42857,1.8612187
42858,1.889579136
42859,1.912175115
42860,1.880630999
42861,1.87728097
